Employee_ID,Full_Name,Gender,State,City,Education_Level,Birthdate,Age,Hiredate,Termdate,Years_of_Service,Employee_Status,Department,Job_Title,Jop_Level,Salary,Performance_Rating
00-87267850,William Leon,Female,New York,New York City,High School,10/28/1997,26,11/6/2018,5/5/2019,0,Terminated,Marketing,Content Creator,Mid-Level,52939,Need Improvement
00-50079111,Jill Hopkins,Male,New York,New York City,PhD,8/13/1993,31,4/21/2022,6/9/2024,2,Terminated,Sales,Sales Specialist,Mid-Level,62230,Excellent
00-83300637,Zachary Schultz,Male,New York,New York City,Bachelor,10/13/1998,26,5/11/2023,11/7/2023,0,Terminated,IT,IT Support Specialist,Mid-Level,68297,Good
00-39450273,Clarence Crane,Male,New York,New York City,High School,10/13/1999,25,4/2/2017,Still Employee,7,Active,Operations,Inventory Specialist,Mid-Level,62190,Need Improvement
00-62191530,Emily Walker,Female,North Carolina,Charlotte,Master,3/22/1960,64,3/19/2018,9/15/2018,0,Terminated,IT,Software Developer,Senior,96606,Good
00-64266464,Dylan Williams,Male,New York,New York City,High School,12/7/1985,38,7/4/2022,12/31/2022,0,Terminated,Operations,Inventory Specialist,Mid-Level,55854,Need Improvement
00-93517915,Cheryl Mack,Female,Ohio,Cleveland,Bachelor,9/17/1996,28,6/25/2020,12/22/2020,0,Terminated,Customer Service,Customer Service Representative,Junior Level,54580,Satisfactory
00-85751409,Robert Soto,Female,New York,New York City,Bachelor,5/4/1998,26,3/17/2022,9/13/2022,0,Terminated,Operations,Inventory Specialist,Mid-Level,58131,Satisfactory
00-67527432,Jennifer Cruz,Female,Ohio,Cincinnati,Bachelor,7/20/1972,52,6/5/2017,12/17/2021,4,Terminated,Operations,Inventory Specialist,Mid-Level,64260,Good
00-16749089,John Douglas,Female,Michigan,Grand Rapids,High School,4/19/1996,28,1/3/2017,9/24/2021,4,Terminated,Customer Service,Help Desk Technician,Junior Level,63590,Need Improvement
00-71028710,Patricia Dalton,Female,New York,New York City,High School,8/4/1971,53,12/10/2018,5/23/2021,2,Terminated,Customer Service,Customer Service Representative,Junior Level,63956,Excellent
00-66581473,Daniel Coleman,Male,Michigan,Warren,Bachelor,11/15/1983,40,3/10/2017,5/7/2024,7,Terminated,Marketing,Content Creator,Mid-Level,67857,Good
00-12601580,Linda Dominguez,Female,New York,New York City,Bachelor,1/27/1988,36,6/30/2022,12/27/2022,0,Terminated,Customer Service,Customer Service Representative,Junior Level,53458,Good
00-40094589,Brent Wright,Male,New York,New York City,Master,3/2/1994,30,11/26/2022,5/25/2023,0,Terminated,IT,System Administrator,Mid-Level,68344,Excellent
00-14164775,David Anderson,Female,New York,New York City,Bachelor,6/27/1985,39,6/29/2024,12/26/2024,0,Terminated,Customer Service,Customer Service Manager,Manager,67027,Need Improvement
00-12735359,Elizabeth Travis,Female,New York,New York City,Bachelor,11/17/2002,21,8/20/2021,2/16/2022,0,Terminated,Sales,Sales Representative,Junior Level,66258,Good
00-73560289,Logan Fischer,Male,New York,New York City,Bachelor,7/24/1971,53,6/21/2022,12/18/2022,0,Terminated,Sales,Sales Representative,Junior Level,64327,Satisfactory
00-72415804,Cheyenne Ball,Male,Michigan,Grand Rapids,Bachelor,10/23/1981,42,7/16/2022,1/12/2023,0,Terminated,IT,Software Developer,Senior,91360,Good
00-91321540,Ronald Meadows,Male,New York,New York City,Bachelor,10/28/1973,50,6/23/2021,12/20/2021,0,Terminated,Marketing,SEO Specialist,Senior,73844,Satisfactory
00-25372341,Phyllis Manning,Male,New York,New York City,Bachelor,7/15/1997,27,7/4/2023,12/31/2023,0,Terminated,Operations,Logistics Coordinator,Mid-Level,65413,Satisfactory
00-24508768,Shannon Walton,Male,New York,New York City,Bachelor,3/15/1972,52,11/22/2020,5/21/2021,0,Terminated,IT,Software Developer,Senior,95493,Good
00-60372847,Dana Cannon,Male,Michigan,Grand Rapids,Bachelor,2/2/1995,29,7/22/2019,6/8/2022,2,Terminated,Sales,Sales Representative,Junior Level,82548,Satisfactory
00-20200074,Todd Allen,Female,New York,New York City,Bachelor,10/12/1972,52,6/19/2020,12/16/2020,0,Terminated,Finance,Financial Analyst,Senior,95235,Good
00-23676961,Chris Mitchell,Female,New York,New York City,Bachelor,10/29/1962,61,4/16/2022,10/13/2022,0,Terminated,Marketing,SEO Specialist,Senior,81450,Good
00-90585882,Matthew Orozco,Female,New York,New York City,Bachelor,10/14/2001,22,2/1/2023,7/31/2023,0,Terminated,Marketing,Content Creator,Mid-Level,58407,Excellent
00-15512205,Devon Hall,Male,New York,New York City,Bachelor,6/4/1969,55,9/27/2018,8/7/2021,2,Terminated,Sales,Sales Representative,Junior Level,81959,Satisfactory
00-59737181,Eric Lewis,Male,New York,New York City,PhD,9/2/1968,56,6/10/2016,5/12/2021,4,Terminated,Sales,Sales Specialist,Mid-Level,74105,Excellent
00-11698142,Rick Daniels,Male,New York,New York City,Bachelor,10/20/1993,30,6/11/2023,12/8/2023,0,Terminated,Customer Service,Help Desk Technician,Junior Level,78079,Satisfactory
00-68186525,Bryan Wall,Male,Illinois,Naperville,High School,4/29/1975,49,5/31/2024,11/27/2024,0,Terminated,Customer Service,Customer Service Representative,Junior Level,60685,Excellent
00-71705170,Rebecca Silva,Male,New York,New York City,Master,5/28/1970,54,9/28/2022,3/27/2023,0,Terminated,IT,System Administrator,Mid-Level,91983,Good
00-80027662,Andrew Gilmore,Male,New York,New York City,Bachelor,11/26/1983,40,8/11/2018,2/7/2019,0,Terminated,Operations,Inventory Specialist,Mid-Level,68235,Good
00-82232344,Omar Smith,Female,New York,New York City,Master,6/2/1972,52,5/17/2023,11/13/2023,0,Terminated,Sales,Sales Consultant,Mid-Level,96575,Excellent
00-89520597,Kenneth Price,Female,North Carolina,Charlotte,High School,2/6/1981,43,12/13/2017,6/14/2019,1,Terminated,Customer Service,Help Desk Technician,Junior Level,80107,Need Improvement
00-21631697,Stephanie Barnes,Male,Illinois,Naperville,Master,6/10/1987,37,10/18/2017,4/16/2018,0,Terminated,Sales,Sales Manager,Manager,111822,Excellent
00-72372114,Jessica Marsh,Female,New York,New York City,Bachelor,6/26/1973,51,12/14/2020,6/12/2021,0,Terminated,Sales,Sales Consultant,Mid-Level,74894,Good
00-55150390,Jeffrey Robinson,Male,New York,New York City,Bachelor,9/16/1983,41,6/19/2015,9/3/2018,3,Terminated,Customer Service,Customer Service Representative,Junior Level,68170,Satisfactory
00-75437844,Todd Price,Male,Michigan,Detroit,High School,4/23/1986,38,9/17/2017,3/16/2018,0,Terminated,IT,IT Support Specialist,Mid-Level,58120,Need Improvement
00-47535126,Erin Powell,Male,New York,New York City,Master,2/2/1992,32,3/6/2023,9/2/2023,0,Terminated,Sales,Sales Consultant,Mid-Level,69351,Excellent
00-84597009,Mary Calhoun,Female,New York,New York City,Bachelor,5/16/1980,44,8/30/2015,6/11/2020,4,Terminated,Operations,Inventory Specialist,Mid-Level,63090,Need Improvement
00-42394260,Amanda Meadows,Female,North Carolina,Charlotte,Bachelor,9/8/1969,55,8/18/2022,2/14/2023,0,Terminated,Finance,Accountant,Mid-Level,66590,Good
00-42255732,Anne Johnson,Male,New York,New York City,Bachelor,7/7/1960,64,9/7/2022,3/6/2023,0,Terminated,IT,Software Developer,Senior,94979,Good
00-75876924,Roy Camacho,Female,New York,New York City,Bachelor,4/15/1966,58,3/12/2019,9/8/2019,0,Terminated,Customer Service,Support Specialist,Junior Level,68030,Good
00-49491631,Brent Gray,Female,Michigan,Detroit,Bachelor,8/19/1989,35,3/24/2017,12/12/2023,6,Terminated,Marketing,Content Creator,Mid-Level,55734,Satisfactory
00-51098277,Shawn Rogers,Female,Pennsylvania,Philadelphia,Bachelor,5/26/1969,55,12/8/2022,6/6/2023,0,Terminated,Sales,Sales Representative,Junior Level,65009,Satisfactory
00-84285882,Nicholas Walton,Female,Michigan,Grand Rapids,PhD,4/7/1990,34,11/19/2020,5/18/2021,0,Terminated,Sales,Sales Specialist,Mid-Level,73797,Excellent
00-83871890,Robert Conley,Female,New York,New York City,Bachelor,10/18/1961,63,7/2/2018,1/29/2020,1,Terminated,Customer Service,Customer Service Representative,Junior Level,59391,Good
00-46361787,Andrew Ryan,Male,New York,New York City,Bachelor,12/8/1977,46,5/16/2018,11/12/2018,0,Terminated,Sales,Sales Consultant,Mid-Level,95438,Good
00-35848226,Jeffrey Jones,Female,New York,New York City,Bachelor,1/31/1992,32,9/11/2018,3/10/2019,0,Terminated,Marketing,Marketing Coordinator,Mid-Level,52863,Satisfactory
00-34850391,Billy Johnson,Female,Pennsylvania,Philadelphia,Bachelor,11/4/1976,47,4/7/2017,12/23/2024,7,Terminated,Sales,Sales Representative,Junior Level,59645,Good
00-47111151,James Smith,Female,New York,New York City,Master,4/24/1990,34,3/1/2022,8/28/2022,0,Terminated,IT,System Administrator,Mid-Level,72411,Excellent
00-47983442,John Wells,Female,North Carolina,Charlotte,Master,8/2/1980,44,2/14/2024,8/12/2024,0,Terminated,Sales,Sales Consultant,Mid-Level,92457,Good
00-40532273,Anne Robinson,Female,New York,New York City,Bachelor,9/3/1962,62,9/29/2018,3/28/2019,0,Terminated,Customer Service,Customer Service Representative,Junior Level,64737,Good
00-81690398,Jonathan Wood,Female,New York,New York City,Bachelor,6/9/1980,44,8/23/2016,Still Employee,8,Active,Customer Service,Help Desk Technician,Junior Level,78322,Good
00-84270583,Catherine Adkins,Male,New York,New York City,Bachelor,3/25/1996,28,2/14/2017,11/8/2024,7,Terminated,Operations,Inventory Specialist,Mid-Level,63371,Good
00-75884623,Kimberly Martin,Female,New York,New York City,High School,2/21/1994,30,4/30/2016,1/27/2019,2,Terminated,Operations,Inventory Specialist,Mid-Level,61038,Need Improvement
00-48163378,Daniel Johnson,Male,New York,New York City,Master,12/9/1990,33,5/2/2019,3/29/2022,2,Terminated,IT,Software Developer,Senior,102531,Good
00-34744872,Barbara Odonnell,Male,Illinois,Chicago,Bachelor,11/13/1996,27,5/25/2024,11/21/2024,0,Terminated,Marketing,Marketing Coordinator,Mid-Level,72436,Good
00-74119726,Randy Espinoza,Male,Ohio,Cleveland,Bachelor,3/22/1996,28,1/30/2016,10/23/2023,7,Terminated,Sales,Sales Representative,Junior Level,62740,Satisfactory
00-76001106,Brittany Rivas,Male,New York,New York City,Bachelor,4/3/1986,38,4/4/2016,10/1/2016,0,Terminated,Finance,Accountant,Mid-Level,71374,Satisfactory
00-17195288,Curtis Barton,Female,New York,New York City,High School,7/3/1989,35,11/27/2017,12/19/2018,1,Terminated,Marketing,Content Creator,Mid-Level,53525,Need Improvement
00-21432787,Gabrielle Trujillo,Female,New York,New York City,Bachelor,4/30/1970,54,11/5/2018,5/4/2019,0,Terminated,Customer Service,Support Specialist,Junior Level,57059,Satisfactory
00-65857931,Tonya Patton,Female,New York,New York City,High School,5/26/1999,25,5/15/2021,11/11/2021,0,Terminated,Customer Service,Help Desk Technician,Junior Level,81281,Need Improvement
00-80138498,Amanda Stanley,Male,New York,New York City,Bachelor,5/26/1973,51,1/27/2018,7/26/2018,0,Terminated,Sales,Sales Representative,Junior Level,77133,Good
00-88990506,William Peterson,Male,Illinois,Chicago,Bachelor,1/27/1977,47,11/25/2018,5/24/2019,0,Terminated,Operations,Logistics Coordinator,Mid-Level,59761,Excellent
00-93352876,Robert Henry,Male,New York,New York City,High School,4/5/1970,54,6/17/2016,12/14/2016,0,Terminated,Customer Service,Help Desk Technician,Junior Level,69063,Need Improvement
00-37888820,Susan Reid,Male,New York,New York City,Master,10/31/1977,46,11/18/2021,5/17/2022,0,Terminated,IT,System Administrator,Mid-Level,89816,Good
00-20896797,Steve Hernandez,Male,Ohio,Columbus,Bachelor,10/30/1993,30,3/10/2017,8/28/2021,4,Terminated,Finance,Accounts Payable Specialist,Mid-Level,61703,Good
00-20075036,Jessica Sheppard,Female,New York,New York City,Bachelor,12/21/1973,50,4/15/2017,Still Employee,7,Active,Finance,Accountant,Mid-Level,87080,Satisfactory
00-89699989,Christina Gillespie,Male,New York,New York City,Bachelor,1/12/1964,60,10/28/2019,4/25/2020,0,Terminated,Customer Service,Help Desk Technician,Junior Level,66381,Excellent
00-48668783,Timothy Graham,Female,New York,New York City,High School,6/16/1981,43,10/11/2022,4/9/2023,0,Terminated,Operations,Inventory Specialist,Mid-Level,57499,Need Improvement
00-70939053,Brittany Morris,Female,New York,New York City,Bachelor,2/10/1975,49,4/5/2016,4/1/2024,7,Terminated,Operations,Inventory Specialist,Mid-Level,56166,Excellent
00-93893865,Mariah Miller,Male,New York,New York City,Bachelor,9/7/1997,27,12/8/2020,7/23/2022,1,Terminated,Sales,Sales Representative,Junior Level,82595,Good
00-25405014,Shannon Christensen,Male,New York,New York City,High School,4/1/1996,28,8/9/2020,7/22/2022,1,Terminated,Operations,Inventory Specialist,Mid-Level,62555,Need Improvement
00-45652586,Cheryl Gray,Female,Michigan,Warren,Bachelor,3/16/1961,63,1/12/2023,7/11/2023,0,Terminated,Operations,Inventory Specialist,Mid-Level,65121,Good
00-32269779,Troy Nguyen,Male,New York,New York City,Bachelor,7/2/1992,32,7/9/2017,1/5/2018,0,Terminated,Marketing,Marketing Coordinator,Mid-Level,73622,Good
00-86397676,Jason Salinas,Female,New York,New York City,PhD,11/29/1966,57,5/12/2024,11/8/2024,0,Terminated,Finance,Financial Analyst,Senior,107609,Excellent
00-72907576,Joshua Carlson,Female,New York,New York City,High School,7/16/1999,25,12/8/2022,6/6/2023,0,Terminated,IT,IT Support Specialist,Mid-Level,55096,Need Improvement
00-46540265,Joshua Smith,Female,New York,New York City,Bachelor,12/19/1986,37,3/15/2020,6/15/2021,1,Terminated,Operations,Operations Analyst,Senior,69793,Excellent
00-20796722,Christopher Cortez,Female,Michigan,Detroit,Bachelor,7/18/1982,42,7/8/2020,9/18/2021,1,Terminated,IT,Software Developer,Senior,102129,Satisfactory
00-53261270,Angela Allen,Male,New York,New York City,Master,5/27/1986,38,7/4/2021,12/31/2021,0,Terminated,IT,System Administrator,Mid-Level,67886,Excellent
00-40725714,Debbie Henry,Female,New York,New York City,Bachelor,11/24/1983,40,11/3/2018,5/2/2019,0,Terminated,Operations,Operations Analyst,Senior,71889,Satisfactory
00-12784407,Andre Phillips,Female,New York,New York City,High School,10/30/1972,51,6/6/2024,12/3/2024,0,Terminated,Customer Service,Customer Service Representative,Junior Level,62790,Need Improvement
00-46173157,Heather Torres,Female,New York,New York City,Bachelor,7/29/1976,48,8/13/2020,2/9/2021,0,Terminated,Operations,Logistics Coordinator,Mid-Level,58167,Satisfactory
00-79654147,Miguel Tran,Female,New York,New York City,High School,8/7/1999,25,5/14/2022,11/10/2022,0,Terminated,Customer Service,Support Specialist,Junior Level,59713,Need Improvement
00-88561612,Ronald Reese,Male,New York,New York City,Bachelor,12/5/1972,51,5/9/2019,11/5/2019,0,Terminated,Operations,Logistics Coordinator,Mid-Level,63660,Satisfactory
00-73083727,Michael Chavez,Female,New York,New York City,Bachelor,2/28/1981,43,4/30/2018,6/13/2021,3,Terminated,Operations,Inventory Specialist,Mid-Level,55713,Satisfactory
00-99943797,John Martinez,Male,New York,New York City,Bachelor,7/7/1990,34,3/15/2016,6/26/2023,7,Terminated,Customer Service,Help Desk Technician,Junior Level,78805,Good
00-65250068,Leslie Newton,Female,New York,New York City,Bachelor,7/11/1978,46,10/24/2022,4/22/2023,0,Terminated,Sales,Sales Representative,Junior Level,60912,Good
00-63747791,Hannah Lee,Male,New York,New York City,High School,10/8/1980,44,10/14/2017,4/11/2018,0,Terminated,Operations,Inventory Specialist,Mid-Level,66240,Need Improvement
00-71045700,Todd Hardy,Male,New York,New York City,High School,4/27/1990,34,10/22/2016,10/29/2019,3,Terminated,Customer Service,Support Specialist,Junior Level,60280,Excellent
00-25558733,Alicia Campbell,Male,New York,New York City,Bachelor,3/28/1989,35,2/9/2024,8/7/2024,0,Terminated,Customer Service,Customer Service Representative,Junior Level,64287,Good
00-79067939,Marissa Phillips,Male,New York,New York City,Master,2/5/1983,41,5/21/2023,11/17/2023,0,Terminated,Sales,Sales Specialist,Mid-Level,66781,Excellent
00-82825679,Harry Smith,Male,New York,New York City,Bachelor,7/26/1970,54,7/27/2019,1/23/2020,0,Terminated,Sales,Sales Representative,Junior Level,84094,Good
00-79583757,David Williams,Female,New York,New York City,Bachelor,7/18/1971,53,1/22/2018,4/26/2024,6,Terminated,Sales,Sales Representative,Junior Level,66981,Good
00-69329732,Angela Terry,Female,New York,New York City,Bachelor,8/22/1978,46,2/19/2022,8/22/2023,1,Terminated,Customer Service,Help Desk Technician,Junior Level,78546,Good
00-83715012,Dana Mullins,Male,Virginia,Richmond,Bachelor,7/19/1965,59,2/9/2017,10/19/2020,3,Terminated,Operations,Logistics Coordinator,Mid-Level,64019,Good
00-75056916,Monique Andrews,Male,New York,New York City,Bachelor,12/25/1984,39,7/1/2016,4/11/2021,4,Terminated,Sales,Sales Representative,Junior Level,80980,Excellent
00-42117961,Timothy Peterson,Female,West Virginia,Charleston,Bachelor,7/21/1991,33,1/20/2022,7/19/2022,0,Terminated,Sales,Sales Representative,Junior Level,58242,Good
00-11835355,Johnny Hensley,Female,New York,New York City,Master,8/3/1986,38,2/14/2020,7/3/2023,3,Terminated,IT,Software Developer,Senior,95432,Good
00-25228493,Lynn Morales,Male,New York,New York City,Bachelor,7/31/1966,58,1/29/2019,9/8/2021,2,Terminated,Customer Service,Support Specialist,Junior Level,72036,Good
00-30665654,Barbara Parks,Female,New York,New York City,Bachelor,12/26/1980,43,2/28/2020,8/26/2020,0,Terminated,Sales,Sales Representative,Junior Level,69216,Satisfactory
00-78299645,Edward Hart,Male,Illinois,Chicago,Bachelor,7/24/1978,46,4/28/2022,10/25/2022,0,Terminated,Customer Service,Customer Service Representative,Junior Level,63344,Need Improvement
00-74759996,Christopher Wright,Male,North Carolina,Raleigh,Bachelor,9/12/1980,44,8/4/2018,1/31/2019,0,Terminated,Marketing,Content Creator,Mid-Level,63342,Good
00-83989546,Kathy Obrien,Male,Michigan,Grand Rapids,Bachelor,5/30/2000,24,11/4/2017,2/4/2019,1,Terminated,Customer Service,Customer Service Representative,Junior Level,67818,Satisfactory
00-78214937,Christine Rowe,Male,New York,New York City,Bachelor,12/19/1960,63,5/28/2022,10/15/2024,2,Terminated,Customer Service,Customer Service Representative,Junior Level,74416,Good
00-19369750,Shannon Ramos,Female,New York,New York City,High School,9/9/1992,32,12/1/2017,5/30/2018,0,Terminated,Customer Service,Customer Service Representative,Junior Level,59823,Excellent
00-78147397,Brianna Patterson,Male,New York,New York City,Bachelor,11/23/1974,49,8/9/2017,2/5/2018,0,Terminated,Marketing,Marketing Coordinator,Mid-Level,77963,Excellent
00-50071487,Christine Lynch,Male,New York,New York City,High School,9/28/1975,49,10/15/2017,4/12/2018,0,Terminated,Operations,Inventory Specialist,Mid-Level,58852,Need Improvement
00-75718414,Cory Farmer,Female,New York,New York City,Bachelor,4/25/1988,36,8/31/2017,2/27/2018,0,Terminated,Operations,Logistics Coordinator,Mid-Level,56099,Excellent
00-75007200,Jason Guerrero,Male,Virginia,Richmond,Bachelor,7/24/1967,57,3/2/2018,5/18/2019,1,Terminated,Sales,Sales Representative,Junior Level,80089,Good
